Date,Town,State/Province,Latitude,Longitude,Number,Image,S.No
2019-09-12,Fairfield,PA,39.8,-77.4,3.0,,6614.0
2019-09-12,Loveland,OH,39.3,-84.3,4.0,,6615.0
2019-09-12,Indianapolis,IN,39.8,-86.2,1.0,,6616.0
2019-09-12,Anderson,IN,40.1,-85.7,2.0,,6617.0
2019-09-12,Muncie,IN,40.2,-85.4,4.0,,6618.0
2019-09-12,Farmland,IN,40.2,-85.1,7.0,,6619.0
2019-09-12,Wasaga Beach,ON,44.5,-80.0,1.0,,6571.0
2019-09-12,Union City,OH,40.2,-84.8,5.0,,6620.0
2019-09-12,De Graff,OH,40.3,-83.9,2.0,,6622.0
2019-09-12,Bellefontaine,OH,40.4,-83.8,3.0,,6623.0
2019-09-12,Mount Victory,OH,40.5,-83.5,1.0,,6624.0
2019-09-12,Marion,OH,40.6,-83.1,9.0,,6625.0
2019-09-12,Chicago,IL,41.9,-87.7,2.0,,6626.0
2019-09-12,Springfield,NH,43.5,-72.1,3.0,,6627.0
2019-09-12,Columbus,OH,40.0,-83.0,1.0,,6628.0
2019-09-12,Scribner,NE,41.7,-96.7,4.0,,6629.0
2019-09-12,Burlington,KY,39.0,-84.7,4.0,,6630.0
2019-09-12,Burlington,KY,39.0,-84.7,4.0,,6631.0
2019-09-12,South Plains,TX,34.2,-101.3,1.0,,6632.0
2019-09-12,Argyle,WI,42.7,-89.9,10.0,,6633.0
2019-09-12,Cambridge,IL,41.3,-90.2,100.0,,6634.0
2019-09-12,Ansonia,OH,40.2,-84.6,3.0,,6621.0
2019-09-12,Kensington,MD,39.0,-77.1,1.0,,6572.0
2019-09-13,Cumberland Foreside,ME,43.7,-70.2,5.0,,6516.0
2019-09-13,Omaha,NE,41.3,-96.1,2.0,,6542.0
2019-09-13,Montello,WI,43.7,-89.4,1.0,,6491.0
2019-09-13,Macomb,MI,42.6,-83.0,125.0,,6490.0
2019-09-13,Keyport,NJ,40.4,-74.2,1.0,,6489.0
2019-09-13,Bartlesville,OK,36.7,-95.9,2.0,,6488.0
2019-09-13,Warren,MI,42.5,-83.1,12.0,,6487.0
2019-09-13,Pataskala,OH,40.0,-82.6,10.0,,6486.0
2019-09-13,Royal Oak,MI,42.5,-83.2,4.0,,6485.0
2019-09-13,Pacific,MO,38.4,-90.7,19.0,,6484.0
2019-09-13,Dallas,TX,32.9,-96.8,1.0,,6483.0
2019-09-13,Knightstown,IN,39.8,-85.5,25.0,,6482.0
2019-09-13,Toronto,ON,43.7,-79.5,2.0,,6481.0
2019-09-13,Ontario,NY,43.3,-77.3,6.0,,6480.0
2019-09-13,Newton,NJ,41.1,-74.8,2.0,,6479.0
2019-09-13,Shawnee,KS,39.0,-94.8,2.0,,6478.0
2019-09-13,Shawnee,KS,39.0,-94.8,1.0,,6477.0
2019-09-13,Olathe,KS,38.8,-94.8,1.0,,6476.0
2019-09-13,Rockwood,TN,35.9,-84.7,1.0,,6475.0
2019-09-13,Whiting,IN,41.7,-87.5,1.0,,6518.0
2019-09-13,Minden Hills,ON,45.0,-78.6,1.0,,6474.0
2019-09-13,Greater Madawaska,ON,45.2,-77.2,1.0,,6492.0
2019-09-13,Brownsburg,IN,39.8,-86.4,4.0,,6493.0
2019-09-13,Cincinnati,OH,39.1,-84.3,1.0,,6494.0
2019-09-13,London,ON,43.0,-81.3,5.0,,6495.0
2019-09-13,Chatham-Kent,ON,42.4,-81.9,24.0,,6515.0
2019-09-13,Endicott,NY,42.1,-76.0,2.0,,6514.0
2019-09-13,O'Fallon,IL,38.6,-89.9,2.0,,6513.0
2019-09-13,Hugoton,KS,37.2,-101.3,1.0,,6512.0
2019-09-13,London,ON,43.0,-81.3,10.0,,6511.0
2019-09-13,Tulsa,OK,36.1,-95.9,2.0,,6510.0
2019-09-13,Middletown,MD,39.4,-77.6,2.0,,6509.0
2019-09-13,Jerome,ID,42.7,-114.5,1.0,,6508.0
2019-09-13,North East,MD,39.6,-76.0,1.0,,6507.0
2019-09-13,LaSalle,ON,42.2,-83.1,9.0,,6473.0
2019-09-13,Dodgeville,WI,43.0,-90.1,7.0,,6506.0
2019-09-13,Jermyn,TX,33.3,-98.4,3.0,,6504.0
2019-09-13,Madison,WI,43.1,-89.4,4.0,,6503.0
2019-09-13,Santa Rosa,CA,38.4,-122.7,1.0,,6502.0
2019-09-13,Grand Junction,CO,39.1,-108.6,1.0,,6501.0
2019-09-13,Madison,WI,43.1,-89.5,2.0,,6500.0
2019-09-13,Cape May,NJ,38.9,-74.9,1.0,,6499.0
2019-09-13,Flint,MI,43.0,-83.7,2.0,,6498.0
2019-09-13,Kingsley,MI,44.6,-85.5,1.0,,6497.0
2019-09-13,Carlsbad,CA,33.2,-117.3,2.0,,6496.0
2019-09-13,Lusby,MD,38.4,-76.5,1.0,,6505.0
2019-09-13,Harrisville,MI,44.6,-83.3,10.0,,6472.0
2019-09-13,Driftwood,TX,30.1,-98.0,1.0,,6471.0
2019-09-13,Omaha,NE,41.1,-96.2,1.0,,6470.0
2019-09-13,Hammond,IN,41.6,-87.5,1.0,,6521.0
2019-09-13,Hammond,IN,41.6,-87.5,20.0,,6522.0
2019-09-13,Springdale,AR,36.1,-94.1,1.0,,6523.0
2019-09-13,Stone Harbor,NJ,39.0,-74.8,4.0,,6524.0
2019-09-13,Mission Viejo,CA,33.6,-117.7,8.0,,6525.0
2019-09-13,Lunenburg Municipal District,NS,44.2,-64.5,1.0,,6526.0
2019-09-13,Amherst,NH,42.8,-71.6,1.0,,6527.0
2019-09-13,Jamestown,NY,42.1,-79.2,3.0,,6528.0
2019-09-13,Knoxville,TN,36.0,-83.9,1.0,,6529.0
2019-09-13,East Chicago,IN,41.6,-87.5,1.0,,6520.0
2019-09-13,Nelsonville,OH,39.5,-82.2,1.0,,6530.0
2019-09-13,Crown Point,IN,41.4,-87.2,1.0,,6533.0
2019-09-13,Grove,OK,36.6,-94.8,3.0,,6534.0
2019-09-13,Stockbridge,GA,33.5,-84.2,2.0,,6535.0
2019-09-13,Saint Paul,MN,44.9,-93.1,19.0,,6536.0
2019-09-13,Lehi,UT,40.4,-111.9,1.0,,6537.0
2019-09-13,Grapevine,TX,33.0,-97.1,1.0,,6538.0
2019-09-13,Barrington,IL,42.2,-88.1,1.0,,6539.0
2019-09-13,Halifax,NS,44.7,-63.5,1.0,,6540.0
2019-09-13,Ashton,MD,39.2,-77.0,1.0,,6541.0
2019-09-13,Ottawa,ON,45.3,-75.8,1.0,,6531.0
2019-09-13,Whiting,IN,41.7,-87.5,1.0,,6517.0
2019-09-13,Whiting,IN,41.7,-87.5,1.0,,6519.0
2019-09-13,Cleveland,OH,41.4,-81.8,9.0,,6449.0
2019-09-13,Akron,OH,41.1,-81.5,3.0,,6469.0
2019-09-13,Seneca Falls,NY,43.0,-76.8,1.0,,6468.0
2019-09-13,Chicago,IL,42.0,-87.7,1.0,,6467.0
2019-09-13,Beaman,IA,42.2,-92.8,100.0,,6466.0
2019-09-13,Louisville,KY,38.2,-85.8,1.0,,6465.0
2019-09-13,Mequon,WI,43.2,-88.0,5.0,,6464.0
2019-09-13,Beverly,MA,42.6,-70.9,1.0,,6463.0
2019-09-13,Blair,NE,41.5,-96.1,1.0,,6462.0
2019-09-13,East Lansing,MI,42.7,-84.5,2.0,,6461.0
2019-09-13,Port Huron,MI,43.0,-82.5,1.0,,6448.0
2019-09-13,Acton,MA,42.5,-71.4,4.0,,6460.0
2019-09-13,Sterling Heights,MI,42.6,-83.0,6.0,,6458.0
2019-09-13,Stanley,MB,49.1,-97.9,1.0,,6457.0
2019-09-13,Lakewood,OH,41.5,-81.8,1.0,,6456.0
2019-09-13,Springboro,OH,39.6,-84.2,9.0,,6455.0
2019-09-13,Mars Hill,NC,35.9,-82.5,1.0,,6454.0
2019-09-13,Athens,NY,42.3,-73.8,1.0,,6453.0
2019-09-13,Northfield,OH,41.3,-81.6,5.0,,6452.0
2019-09-13,Windsor,ON,42.3,-83.0,6.0,,6451.0
2019-09-13,Chicago,IL,42.0,-87.7,2.0,,6450.0
2019-09-13,Stonington,CT,41.3,-71.9,13.0,,6459.0
2019-09-13,Westpoint,IN,40.3,-87.0,1.0,,6532.0
2019-09-13,Sterling Heights,MI,42.6,-83.0,42.0,,6443.0
2019-09-13,Melbourne,IA,41.9,-93.1,41.0,,6446.0
2019-09-13,Carmel,IN,39.9,-86.2,5.0,,6447.0
2019-09-13,West Townsend,MA,42.6,-71.7,3.0,,6432.0
2019-09-13,West Townsend,MA,42.6,-71.7,3.0,,6433.0
2019-09-13,Kings,NS,45.1,-64.3,1.0,,6434.0
2019-09-13,Chatham-Kent,ON,42.6,-82.0,100.0,,6435.0
2019-09-13,Catoosa,OK,36.2,-95.8,3.0,,6436.0
2019-09-13,Douglas,MA,42.0,-71.7,1.0,,6444.0
2019-09-13,Grosse Pointe,MI,42.4,-82.9,3.0,,6438.0
2019-09-13,Swampscott,MA,42.5,-70.9,1.0,,6439.0
2019-09-13,Auburn Hills,MI,42.7,-83.2,18.0,,6440.0
2019-09-13,Seward,NE,40.9,-97.1,3.0,,6441.0
2019-09-13,Morrisville,NC,35.8,-78.8,2.0,,6445.0
2019-09-13,Albany,NY,42.7,-73.8,2.0,,6442.0
2019-09-13,Harrison Township,MI,42.6,-82.8,50.0,,6437.0
2019-09-14,Saint Paul,MN,45.0,-92.9,1.0,,6338.0
2019-09-14,Brookfield,WI,43.0,-88.1,52.0,,6337.0
2019-09-14,Cincinnati,OH,39.2,-84.4,1.0,,6336.0
2019-09-14,Utica,MI,42.7,-83.0,2.0,,6335.0
2019-09-14,Barnesville,MN,46.7,-96.4,1.0,,6334.0
2019-09-14,Milwaukee,WI,43.0,-88.0,6.0,,6333.0
2019-09-14,Middletown,DE,39.5,-75.7,1.0,,6332.0
2019-09-14,Mount Arlington,NJ,40.9,-74.6,1.0,,6329.0
2019-09-14,Grand Haven,MI,43.1,-86.2,1.0,,6330.0
2019-09-14,Hebron,IN,41.4,-87.2,1.0,,6339.0
2019-09-14,Cape May Point,NJ,38.9,-75.0,24.0,,6328.0
2019-09-14,Lakewood,OH,41.5,-81.8,1.0,,6327.0
2019-09-14,Halifax,NS,44.7,-63.5,1.0,,6326.0
2019-09-14,Kodak,TN,36.0,-83.7,3.0,,6325.0
2019-09-14,Milwaukee,WI,43.1,-87.9,2.0,,6331.0
2019-09-14,Sterling Heights,MI,42.6,-83.0,10.0,,6340.0
2019-09-14,Hebron,IN,41.4,-87.2,1.0,,6343.0
2019-09-14,Algonac,MI,42.6,-82.6,100.0,,6342.0
2019-09-14,Vienna,VA,38.9,-77.3,1.0,,6356.0
2019-09-14,Ottsville,PA,40.4,-75.2,2.0,,6355.0
2019-09-14,Town of Canandaigua,NY,42.9,-77.3,15.0,,6354.0
2019-09-14,Bloomingdale,NJ,41.0,-74.3,1.0,,6353.0
2019-09-14,Perry,MI,42.8,-84.2,2.0,,6352.0
2019-09-14,Madison,WI,43.1,-89.3,15.0,,6351.0
2019-09-14,Ferndale,MI,42.5,-83.1,2.0,,6341.0
2019-09-14,Rockwood,TN,35.9,-84.7,1.0,,6350.0
2019-09-14,Saint John,IN,41.5,-87.5,6.0,,6348.0
2019-09-14,Peterborough,ON,44.3,-78.3,2.0,,6347.0
2019-09-14,Dodgeville,WI,43.0,-90.2,37.0,,6346.0
2019-09-14,Bricelyn,MN,43.6,-93.8,25.0,,6345.0
2019-09-14,Loveland,OH,39.3,-84.3,8.0,,6344.0
2019-09-14,Ellicott City,MD,39.3,-76.8,1.0,,6324.0
2019-09-14,Jeddo,MI,43.2,-82.6,100.0,,6349.0
2019-09-14,Saint Louis,MO,38.6,-90.3,3.0,,6323.0
2019-09-14,Chesterfield,VA,37.3,-77.6,2.0,,6320.0
2019-09-14,Brookfield,IL,41.8,-87.9,1.0,,6321.0
2019-09-14,Champaign,IL,40.2,-88.2,5.0,,6301.0
2019-09-14,Champaign,IL,40.1,-88.3,6.0,,6300.0
2019-09-14,Ozark,AR,35.4,-93.8,1.0,,6299.0
2019-09-14,Toronto,ON,43.7,-79.3,1.0,,6298.0
2019-09-14,Lochaber-Partie-Ouest,QC,45.6,-75.3,1.0,,6297.0
2019-09-14,Warren,MI,42.5,-83.1,20.0,,6296.0
2019-09-14,Chicago,IL,42.0,-87.7,2.0,,6302.0
2019-09-14,Belleville,KS,39.8,-97.6,1.0,,6295.0
2019-09-14,Rochester,MN,44.0,-92.5,10.0,,6293.0
2019-09-14,Wallace,MI,45.2,-87.7,4.0,,6292.0
2019-09-14,Dayton,OH,39.7,-84.2,1.0,,6291.0
2019-09-14,Dayton,OH,39.7,-84.2,14.0,,6290.0
2019-09-14,Spring Valley,OH,39.6,-84.0,2.0,,6289.0
2019-09-14,Jamestown,NY,42.1,-79.2,3.0,,6288.0
2019-09-14,Easton,MN,43.8,-93.9,35.0,,6294.0
2019-09-14,Grand Canyon,AZ,36.1,-112.1,1.0,,6303.0
2019-09-14,Hugo,MN,45.2,-93.0,2.0,,6304.0
2019-09-14,Germantown,TN,35.1,-89.8,1.0,,6305.0
2019-09-14,Hamilton,OH,39.5,-84.6,1.0,,6357.0
2019-09-14,Hopewell Junction,NY,41.6,-73.7,1.0,,6319.0
2019-09-14,Town of Sumpter,WI,43.4,-89.8,42.0,,6318.0
2019-09-14,Dearborn,MI,42.3,-83.2,2.0,,6317.0
2019-09-14,Conneaut,OH,41.9,-80.7,1.0,,6316.0
2019-09-14,Sun Prairie,WI,43.2,-89.2,1.0,,6315.0
2019-09-14,Ajax,ON,43.8,-79.0,7.0,,6314.0
2019-09-14,East Longmeadow,MA,42.1,-72.5,1.0,,6313.0
2019-09-14,Ann Arbor,MI,42.3,-83.8,1.0,,6312.0
2019-09-14,Novi,MI,42.5,-83.5,1.0,,6311.0
2019-09-14,Westpoint,IN,40.3,-87.0,1.0,,6310.0
2019-09-14,London,ON,43.0,-81.3,10.0,,6309.0
2019-09-14,Mankato,MN,44.2,-94.0,3.0,,6308.0
2019-09-14,Attica,MI,43.0,-83.1,3.0,,6307.0
2019-09-14,Madison,WI,43.1,-89.4,100.0,,6306.0
2019-09-14,Tulsa,OK,36.2,-95.9,1.0,,6322.0
2019-09-14,Saint Clair Shores,MI,42.5,-82.9,30.0,,6358.0
2019-09-14,Statesville,NC,35.8,-80.9,1.0,,6361.0
2019-09-14,Lenexa,KS,39.0,-94.7,6.0,,6360.0
2019-09-14,Austin,MN,43.7,-93.0,9.0,,6412.0
2019-09-14,Clarkston,MI,42.7,-83.4,14.0,,6411.0
2019-09-14,Janesville,WI,42.7,-89.0,12.0,,6410.0
2019-09-14,New Albany,IN,38.3,-85.8,1.0,,6409.0
2019-09-14,Madison,WI,43.1,-89.3,15.0,,6408.0
2019-09-14,Sharpsburg,MD,39.5,-77.7,1.0,,6407.0
2019-09-14,Arlington Heights,IL,42.1,-88.0,3.0,,6413.0
2019-09-14,Saint Peters,MO,38.8,-90.6,1.0,,6406.0
2019-09-14,Springfield,MO,37.2,-93.3,3.0,,6404.0
2019-09-14,Rochester,NY,43.2,-77.5,22.0,,6403.0
2019-09-14,Waterloo,ON,43.5,-80.5,1.0,,6402.0
2019-09-14,Oak Park,IL,41.9,-87.8,7.0,,6401.0
2019-09-14,New Cumberland,PA,40.2,-76.9,1.0,,6400.0
2019-09-14,Indianapolis,IN,39.8,-86.1,2.0,,6399.0
2019-09-14,Royal Oak,MI,42.5,-83.1,5.0,,6405.0
2019-09-14,Newark,NY,43.0,-77.1,1.0,,6414.0
2019-09-14,Annapolis,MD,38.9,-76.5,1.0,,6415.0
2019-09-14,Macomb,MI,42.7,-82.9,3.0,,6416.0
2019-09-14,Painesville,OH,41.7,-81.2,25.0,,6431.0
2019-09-14,Ballwin,MO,38.6,-90.5,2.0,,6430.0
2019-09-14,Endicott,NY,42.1,-76.0,1.0,,6429.0
2019-09-14,Rochester,MI,42.6,-83.2,12.0,,6428.0
2019-09-14,Crown Point,IN,41.4,-87.3,50.0,,6427.0
2019-09-14,London,ON,43.0,-81.3,30.0,,6426.0
2019-09-14,Sterling Heights,MI,42.6,-83.0,10.0,,6425.0
2019-09-14,LaSalle,ON,42.2,-83.1,5.0,,6424.0
2019-09-14,Port Clinton,OH,41.5,-82.9,7.0,,6423.0
2019-09-14,Minneapolis,MN,44.9,-93.3,7.0,,6422.0
2019-09-14,Tulsa,OK,36.1,-95.9,3.0,,6421.0
2019-09-14,Cincinnati,OH,39.1,-84.3,2.0,,6420.0
2019-09-14,Garrettsville,OH,41.3,-81.1,3.0,,6419.0
2019-09-14,Dayton,OH,39.6,-84.1,16.0,,6418.0
2019-09-14,Toronto,ON,43.6,-79.4,15.0,,6417.0
2019-09-14,Knightstown,IN,39.8,-85.5,30.0,,6398.0
2019-09-14,Melbourne,IA,41.9,-93.1,45.0,,6359.0
2019-09-14,Sterling Heights,MI,42.6,-83.0,10.0,,6397.0
2019-09-14,Swanton,OH,41.6,-83.9,20.0,,6395.0
2019-09-14,New Berlin,WI,43.0,-88.1,6.0,,6375.0
2019-09-14,Mundelein,IL,42.3,-88.0,24.0,,6374.0
2019-09-14,Saint Paul,MN,45.1,-93.2,1.0,,6373.0
2019-09-14,Minneapolis,MN,45.0,-93.2,2.0,,6372.0
2019-09-14,Wynnewood,PA,40.0,-75.3,1.0,,6371.0
2019-09-14,Northfield,MN,44.5,-93.2,30.0,,6370.0
2019-09-14,O Fallon,MO,38.7,-90.7,3.0,,6376.0
2019-09-14,Rochester,MI,42.7,-83.1,60.0,,6369.0
2019-09-14,Beverly,MA,42.6,-70.9,1.0,,6367.0
2019-09-14,Chester,NS,44.6,-64.3,2.0,,6366.0
2019-09-14,South Milwaukee,WI,42.9,-87.9,8.0,,6287.0
2019-09-14,Royal Oak,MI,42.5,-83.1,1.0,,6364.0
2019-09-14,Willis,MI,42.1,-83.6,48.0,,6363.0
2019-09-14,Macomb,MI,42.7,-83.0,25.0,,6362.0
2019-09-14,Columbus,MI,42.8,-82.7,200.0,,6368.0
2019-09-14,Lafayette,IN,40.4,-86.9,1.0,,6377.0
2019-09-14,Minneapolis,MN,45.0,-93.3,3.0,,6378.0
2019-09-14,Chatham-Kent,ON,42.4,-82.2,50.0,,6379.0
2019-09-14,Hebron,IN,41.4,-87.2,10.0,,6394.0
2019-09-14,London,ON,43.0,-81.3,8.0,,6393.0
2019-09-14,Harrisville,MI,44.7,-83.3,93.0,,6392.0
2019-09-14,Harrisville,MI,44.6,-83.3,56.0,,6391.0
2019-09-14,Jarrettsville,MD,39.6,-76.5,1.0,,6390.0
2019-09-14,Brooklyn,NY,40.7,-74.0,1.0,,6389.0
2019-09-14,Ann Arbor,MI,42.3,-83.7,1.0,,6388.0
2019-09-14,Saugatuck,MI,42.7,-86.2,1.0,,6387.0
2019-09-14,Allenton,WI,43.4,-88.4,30.0,,6386.0
2019-09-14,Montello,WI,43.7,-89.4,7.0,,6385.0
2019-09-14,Plainview,TX,34.2,-101.7,4.0,,6384.0
2019-09-14,Oklahoma City,OK,35.6,-97.6,1.0,,6383.0
2019-09-14,Dayton,KY,39.1,-84.5,1.0,,6382.0
2019-09-14,Ghent,NY,42.3,-73.7,1.0,,6381.0
2019-09-14,Lusby,MD,38.4,-76.5,3.0,,6380.0
2019-09-14,Cedar Park,TX,30.5,-97.8,1.0,,6396.0
2019-09-14,Perry,MI,42.8,-84.2,1.0,,6365.0
2019-09-14,Eastpointe,MI,42.5,-82.9,35.0,,6285.0
2019-09-14,Buzzards Bay,MA,41.8,-70.6,1.0,,6284.0
2019-09-14,Wixom,MI,42.5,-83.5,3.0,,6286.0
2019-09-14,Fayetteville,WV,38.1,-81.1,3.0,,6270.0
2019-09-14,Lyons,NE,42.0,-96.5,24.0,,6271.0
2019-09-14,Hammond,IN,41.6,-87.5,1.0,,6272.0
2019-09-14,Gary,IN,41.6,-87.4,2.0,,6273.0
2019-09-14,Gary,IN,41.6,-87.4,1.0,,6274.0
2019-09-14,Gary,IN,41.6,-87.4,3.0,,6275.0
2019-09-14,Leamington,ON,42.0,-82.5,20.0,,6269.0
2019-09-14,Gary,IN,41.6,-87.4,53.0,,6277.0
2019-09-14,Hammond,IN,41.6,-87.5,1.0,,6278.0
2019-09-14,Hammond,IN,41.6,-87.5,1.0,,6279.0
2019-09-14,Lansing,IL,41.6,-87.6,2.0,,6280.0
2019-09-14,Alsip,IL,41.7,-87.7,1.0,,6281.0
2019-09-14,Madison,WI,43.1,-89.4,30.0,,6282.0
2019-09-14,Gary,IN,41.6,-87.4,3.0,,6276.0
2019-09-14,Media,PA,39.9,-75.4,1.0,,6283.0
2019-09-15,Portage,WI,43.6,-89.6,1.0,,6177.0
2019-09-15,Mchenry,IL,42.3,-88.2,2.0,,6176.0
2019-09-15,Dansville,NY,42.6,-77.7,100.0,,6175.0
2019-09-15,Hebron,IN,41.4,-87.2,1.0,,6174.0
2019-09-15,Attica,MI,43.1,-83.2,50.0,,6173.0
2019-09-15,Fremont,OH,41.4,-83.1,12.0,,6172.0
2019-09-15,Chelsea,OK,36.5,-95.4,1.0,,6169.0
2019-09-15,Jeddo,MI,43.1,-82.6,100.0,,6170.0
2019-09-15,Chatham-Kent,ON,42.4,-82.1,6.0,,6168.0
2019-09-15,Chatham-Kent,ON,42.4,-82.1,1.0,,6167.0
2019-09-15,Cuyahoga Valley National Park,OH,41.3,-81.6,7.0,,6166.0
2019-09-15,Cleveland,OH,41.4,-81.7,4.0,,6165.0
2019-09-15,Shawnee,KS,39.0,-94.7,1.0,,6178.0
2019-09-15,Hilliard,OH,40.0,-83.2,1.0,,6171.0
2019-09-15,Mount Holly,VT,43.5,-72.8,15.0,,6179.0
2019-09-15,Melrose,NY,42.8,-73.6,7.0,,6188.0
2019-09-15,Atchison,KS,39.6,-95.1,4.0,,6181.0
2019-09-15,Town of Ellicott,NY,42.1,-79.2,9.0,,6195.0
2019-09-15,Jamestown,NY,42.1,-79.2,1.0,,6194.0
2019-09-15,Minneapolis,MN,44.9,-93.3,10.0,,6193.0
2019-09-15,Grosse Pointe,MI,42.4,-82.9,6.0,,6192.0
2019-09-15,Bridgeville,DE,38.7,-75.6,1.0,,6191.0
2019-09-15,Barnesville,MN,46.7,-96.4,9.0,,6190.0
2019-09-15,West Hartford,CT,41.7,-72.8,1.0,,6180.0
2019-09-15,Port Huron,MI,43.0,-82.5,12.0,,6189.0
2019-09-15,Seekonk,MA,41.8,-71.3,5.0,,6187.0
2019-09-15,Wooster,OH,40.8,-81.9,1.0,,6186.0
2019-09-15,Milton,VT,44.7,-73.2,1.0,,6185.0
2019-09-15,Marion,OH,40.6,-83.1,2.0,,6184.0
2019-09-15,Covington,LA,30.5,-90.1,1.0,,6183.0
2019-09-15,Richmond,VA,37.6,-77.5,1.0,,6182.0
2019-09-15,Norwich,NY,42.6,-75.6,60.0,,6164.0
2019-09-15,South Milwaukee,WI,42.9,-87.9,1.0,,6163.0
2019-09-15,Camp Hill,PA,40.2,-76.9,2.0,,6155.0
2019-09-15,Stratford,CT,41.2,-73.1,7.0,,6161.0
2019-09-15,Welland,ON,43.0,-79.2,50.0,,6141.0
2019-09-15,Dayton,KY,39.1,-84.5,1.0,,6140.0
2019-09-15,New Albany,IN,38.3,-85.8,1.0,,6139.0
2019-09-15,Springfield,MO,37.2,-93.3,1.0,,6138.0
2019-09-15,Minneapolis,MN,45.0,-93.2,1.0,,6137.0
2019-09-15,Minneapolis,MN,45.0,-93.2,2.0,,6136.0
2019-09-15,Fair Haven,MI,42.7,-82.7,5000.0,,6142.0
2019-09-15,Allenton,MI,42.9,-82.9,2.0,,6135.0
2019-09-15,Endicott,NY,42.1,-76.0,1.0,,6133.0
2019-09-15,Washington,MI,42.7,-83.0,2.0,,6132.0
2019-09-15,Minneapolis,MN,45.0,-93.2,4.0,,6131.0
2019-09-15,Minneapolis,MN,45.0,-93.2,7.0,,6130.0
2019-09-15,Algonac,MI,42.6,-82.5,100.0,,6129.0
2019-09-15,Utica,MI,42.7,-83.1,92.0,,6128.0
2019-09-15,Washington,MI,42.7,-83.1,3.0,,6134.0
2019-09-15,Ridgewood,NJ,41.0,-74.1,2.0,,6143.0
2019-09-15,Southampton,MA,42.2,-72.7,3.0,,6144.0
2019-09-15,Rhodes,IA,41.9,-93.2,29.0,,6145.0
2019-09-15,Beverly,MA,42.6,-70.9,2.0,,6160.0
2019-09-15,Hartland,ME,44.9,-69.5,1.0,,6159.0
2019-09-15,Natchez,MS,31.4,-91.4,2.0,,6158.0
2019-09-15,Chestertown,NY,43.7,-73.8,2.0,,6157.0
2019-09-15,Minneapolis,MN,45.0,-93.2,4.0,,6156.0
2019-09-15,Town of Ellicott,NY,42.1,-79.2,1.0,,6196.0
2019-09-15,Holland Patent,NY,43.2,-75.3,3.0,,6154.0
2019-09-15,Middletown,CT,41.5,-72.7,2.0,,6153.0
2019-09-15,Stevens Point,WI,44.5,-89.5,2.0,,6152.0
2019-09-15,Seymour,CT,41.4,-73.1,1.0,,6151.0
2019-09-15,Wyncote,PA,40.1,-75.1,2.0,,6150.0
2019-09-15,Dodgeville,WI,43.0,-90.1,8.0,,6149.0
2019-09-15,Dryden,MI,42.9,-83.1,12.0,,6148.0
2019-09-15,Melbourne,IA,41.9,-93.1,77.0,,6147.0
2019-09-15,Mount Laurel,NJ,40.0,-74.9,1.0,,6146.0
2019-09-15,Harrisville,MI,44.6,-83.3,1.0,,6162.0
2019-09-15,Richmond,CA,37.9,-122.3,5.0,,6197.0
2019-09-15,Tamworth,NH,43.9,-71.4,2.0,,6205.0
2019-09-15,Minneapolis,MN,44.9,-93.3,2.0,,6199.0
2019-09-15,South China,ME,44.5,-69.5,1.0,,6250.0
2019-09-15,Havertown,PA,40.0,-75.3,2.0,,6249.0
2019-09-15,Silver Spring,MD,39.1,-77.0,4.0,,6248.0
2019-09-15,Glencoe,IL,42.1,-87.8,7.0,,6247.0
2019-09-15,Town of Farmersville,NY,42.4,-78.4,10.0,,6246.0
2019-09-15,New Britain,CT,41.7,-72.8,2.0,,6245.0
2019-09-15,Michigan City,IN,41.7,-86.8,6.0,,6251.0
2019-09-15,St Clair,ON,42.9,-82.4,1000.0,,6244.0
2019-09-15,Block Island,RI,41.2,-71.6,5.0,,6242.0
2019-09-15,Ann Arbor,MI,42.3,-83.8,1.0,,6241.0
2019-09-15,Ann Arbor,MI,42.3,-83.8,1.0,,6240.0
2019-09-15,Ann Arbor,MI,42.3,-83.8,1.0,,6239.0
2019-09-15,Ann Arbor,MI,42.3,-83.8,1.0,,6238.0
2019-09-15,Lusby,MD,38.4,-76.5,2.0,,6237.0
2019-09-15,Central Elgin,ON,42.7,-81.0,2.0,,6243.0
2019-09-15,Lafayette Hill,PA,40.1,-75.2,2.0,,6236.0
2019-09-15,Rochester,MI,42.7,-83.1,3.0,,6252.0
2019-09-15,Oak Creek,WI,42.9,-87.9,25.0,,6254.0
2019-09-15,Mendota,IL,41.5,-89.1,1.0,,6268.0
2019-09-15,Wilmington,DE,39.7,-75.6,1.0,,6267.0
2019-09-15,Brattleboro,VT,42.9,-72.6,2.0,,6266.0
2019-09-15,Saint Louis,MO,38.6,-90.3,2.0,,6265.0
2019-09-15,Silver Spring,MD,39.1,-77.0,4.0,,6264.0
2019-09-15,New Albany,OH,40.1,-82.8,2.0,,6263.0
2019-09-15,Mifflinburg,PA,41.0,-77.2,4.0,,6253.0
2019-09-15,Johnstown,OH,40.1,-82.8,2.0,,6262.0
2019-09-15,La Porte,TX,29.7,-95.1,1.0,,6260.0
2019-09-15,Peebles,OH,39.0,-83.4,2.0,,6259.0
2019-09-15,Atkinson,NE,42.5,-99.0,12.0,,6258.0
2019-09-15,Paw Paw,MI,42.2,-86.0,7.0,,6257.0
2019-09-15,Overland Park,KS,39.0,-94.7,3.0,,6256.0
